date,canteen,product_id,unit_sold,total_sales,weather,season,academic_calendar,time_of_sale,product_name,price,cost
7/26/2023,C,5284,0,0,Cloudy,Rainy,Summer,Morning,Oats Pancakes,83,74
7/26/2023,B,5285,11,1192,Cloudy,Rainy,Summer,Afternoon,Quesadillas,108,49
7/26/2023,A,5286,1,82,Cloudy,Rainy,Summer,Afternoon,Mixed Bean Salad,82,9
7/26/2023,B,5287,10,548,Cloudy,Rainy,Summer,Afternoon,Ice Cream (various flavors),55,35
7/26/2023,D,5288,8,329,Cloudy,Rainy,Summer,Morning,Pani Puri,65,45
7/26/2023,B,5289,11,320,Cloudy,Rainy,Summer,Evening,Pakora (Bhaji),29,8
7/26/2023,E,5290,5,424,Cloudy,Rainy,Summer,Evening,Pizza (Veg/Non-Veg),85,41
7/26/2023,B,5291,8,274,Cloudy,Rainy,Summer,Afternoon,Fruit Custard,76,56
7/26/2023,A,5292,12,1260,Cloudy,Rainy,Summer,Morning,Burger (Veg/Non-Veg),105,60
7/26/2023,C,5293,6,363,Cloudy,Rainy,Summer,Afternoon,Brownies,98,78
7/27/2023,E,5294,7,618,Windy,Rainy,Exam,Morning,French Fries,88,71
7/27/2023,B,5295,18,2650,Windy,Rainy,Exam,Evening,Fruit Juice (various types),147,76
7/27/2023,A,5296,12,1053,Windy,Rainy,Exam,Afternoon,Chai (Tea),111,91
7/27/2023,E,5297,9,323,Windy,Rainy,Exam,Afternoon,Paneer Tikka,110,90
7/27/2023,C,5298,12,566,Windy,Rainy,Exam,Evening,Caesar Salad,90,70
7/27/2023,C,5299,6,583,Windy,Rainy,Exam,Afternoon,Misal Pav,97,81
7/27/2023,E,5300,3,191,Windy,Rainy,Exam,Evening,Aloo Tikki,108,88
7/28/2023,E,5301,15,773,Cloudy,Rainy,Exam,Afternoon,Aloo Chaat,52,10
7/28/2023,D,5302,3,296,Cloudy,Rainy,Exam,Afternoon,Chole Bhature,99,16
7/28/2023,D,5303,9,323,Cloudy,Rainy,Exam,Morning,Paneer Tikka,110,90
7/28/2023,A,5304,11,316,Cloudy,Rainy,Exam,Evening,Onion Rings,29,14
7/28/2023,E,5305,9,425,Cloudy,Rainy,Exam,Afternoon,Caesar Salad,90,70
7/28/2023,D,5306,7,88,Cloudy,Rainy,Exam,Afternoon,Pani Puri/Golgappa,53,33
7/28/2023,E,5307,13,828,Cloudy,Rainy,Exam,Morning,Aloo Tikki,108,88
7/28/2023,D,5308,6,206,Cloudy,Rainy,Exam,Evening,Fruit Custard,76,56
7/28/2023,B,5309,5,554,Cloudy,Rainy,Exam,Evening,Dahi Puri,111,91
7/29/2023,C,5310,11,971,Snowy,Rainy,Exam,Afternoon,French Fries,88,71
7/29/2023,D,5311,3,46,Snowy,Rainy,Exam,Evening,Maggi Noodles,49,29
7/29/2023,E,5312,10,174,Snowy,Rainy,Exam,Morning,Greek Yogurt with Fruits,52,32
7/29/2023,A,5313,8,100,Snowy,Rainy,Exam,Afternoon,Pani Puri/Golgappa,53,33
7/29/2023,B,5314,0,0,Snowy,Rainy,Exam,Evening,Quesadillas,108,49
7/29/2023,A,5315,18,1785,Snowy,Rainy,Exam,Morning,Noodles (Chowmein),99,85
7/29/2023,D,5316,8,230,Snowy,Rainy,Exam,Morning,Onion Rings,29,14
7/29/2023,A,5317,2,194,Snowy,Rainy,Exam,Morning,Misal Pav,97,81
7/29/2023,C,5318,0,0,Snowy,Rainy,Exam,Afternoon,Grilled Vegetable Sandwich,125,72
7/29/2023,B,5319,13,1599,Snowy,Rainy,Exam,Morning,Sushi Rolls (Veg),123,32
7/30/2023,E,5320,5,236,Windy,Rainy,Fall,Morning,Caesar Salad,90,70
7/30/2023,D,5321,14,1162,Windy,Rainy,Fall,Morning,Oats Pancakes,83,74
7/30/2023,E,5322,7,446,Windy,Rainy,Fall,Morning,Aloo Tikki,108,88
7/30/2023,A,5323,0,0,Windy,Rainy,Fall,Morning,Spring Rolls,71,51
7/30/2023,E,5324,4,551,Windy,Rainy,Fall,Morning,Pav Bhaji,138,80
7/30/2023,E,5325,14,661,Windy,Rainy,Fall,Morning,Caesar Salad,90,70
7/30/2023,C,5326,13,1283,Windy,Rainy,Fall,Afternoon,Chole Bhature,99,16
7/30/2023,C,5327,4,206,Windy,Rainy,Fall,Afternoon,Aloo Chaat,52,10
7/30/2023,B,5328,12,558,Windy,Rainy,Fall,Morning,"Soda (Cola, Lemon)",46,43
7/30/2023,C,5329,8,1178,Windy,Rainy,Fall,Afternoon,Fruit Juice (various types),147,76
7/31/2023,D,5330,16,436,Sunny,Rainy,Break,Evening,Dhokla,77,57
7/31/2023,B,5331,20,2212,Sunny,Rainy,Break,Afternoon,Lassi (Sweet/Salty),111,77
7/31/2023,C,5332,7,863,Sunny,Rainy,Break,Evening,Vegetable Pulao,123,54
7/31/2023,E,5333,5,263,Sunny,Rainy,Break,Morning,Thai Green Curry,53,44
7/31/2023,D,5334,3,331,Sunny,Rainy,Break,Morning,Rajma Chawal,110,31
7/31/2023,A,5335,2,121,Sunny,Rainy,Break,Evening,Brownies,98,78
7/31/2023,B,5336,2,198,Sunny,Rainy,Break,Afternoon,Noodles (Chowmein),99,85
7/31/2023,C,5337,9,1258,Sunny,Rainy,Break,Afternoon,Sev Puri,140,63
7/31/2023,C,5338,14,159,Sunny,Rainy,Break,Evening,Dhokla,113,93
8/1/2023,C,5339,7,681,Windy,Rainy,Holiday,Afternoon,Misal Pav,97,81
8/1/2023,D,5340,3,369,Windy,Rainy,Holiday,Morning,Sushi Rolls (Veg),123,32
8/1/2023,C,5341,2,178,Windy,Rainy,Holiday,Morning,Lemonade,89,7
8/1/2023,D,5342,4,241,Windy,Rainy,Holiday,Afternoon,Bhel Puri,104,84
8/1/2023,A,5343,5,136,Windy,Rainy,Holiday,Evening,Dhokla,77,57
8/1/2023,A,5344,11,1220,Windy,Rainy,Holiday,Evening,Dahi Puri,111,91
8/1/2023,C,5345,13,795,Windy,Rainy,Holiday,Afternoon,Wraps and Rolls,61,15
8/1/2023,B,5346,9,113,Windy,Rainy,Holiday,Afternoon,Pani Puri/Golgappa,53,33
8/1/2023,E,5347,12,829,Windy,Rainy,Holiday,Evening,Buttermilk (Chaas),104,84
8/1/2023,D,5348,17,262,Windy,Rainy,Holiday,Morning,Maggi Noodles,49,29
8/1/2023,A,5349,2,25,Windy,Rainy,Holiday,Evening,Pani Puri/Golgappa,53,33
8/2/2023,C,5350,6,93,Windy,Rainy,Exam,Evening,Maggi Noodles,49,29
8/2/2023,E,5351,9,1129,Windy,Rainy,Exam,Evening,Grilled Vegetable Sandwich,125,72
8/2/2023,C,5352,14,1906,Windy,Rainy,Exam,Afternoon,Coconut Water,136,64
8/2/2023,D,5353,7,183,Windy,Rainy,Exam,Evening,Pad Thai,71,51
8/2/2023,D,5354,18,1136,Windy,Rainy,Exam,Afternoon,Burrito Bowl,116,96
8/2/2023,E,5355,17,2097,Windy,Rainy,Exam,Evening,Vegetable Pulao,123,54
8/2/2023,B,5356,13,1603,Windy,Rainy,Exam,Afternoon,Vegetable Pulao,123,54
8/2/2023,E,5357,5,306,Windy,Rainy,Exam,Afternoon,Wraps and Rolls,61,15
8/2/2023,D,5358,10,884,Windy,Rainy,Exam,Morning,Vada Pav,88,11
8/2/2023,E,5359,7,855,Windy,Rainy,Exam,Morning,Avocado Toast,122,65
8/2/2023,C,5360,8,706,Windy,Rainy,Exam,Evening,French Fries,88,71
8/3/2023,C,5361,8,882,Windy,Rainy,Holiday,Evening,Pesarattu,110,90
8/3/2023,D,5362,12,1466,Windy,Rainy,Holiday,Afternoon,Avocado Toast,122,65
8/3/2023,B,5363,17,1678,Windy,Rainy,Holiday,Evening,Chole Bhature,99,16
8/3/2023,C,5364,16,755,Windy,Rainy,Holiday,Afternoon,Caesar Salad,90,70
8/3/2023,E,5365,13,1079,Windy,Rainy,Holiday,Evening,Oats Pancakes,83,74
8/3/2023,E,5366,4,517,Windy,Rainy,Holiday,Afternoon,Pudding,129,90
8/3/2023,A,5367,8,977,Windy,Rainy,Holiday,Morning,Avocado Toast,122,65
8/3/2023,D,5368,19,518,Windy,Rainy,Holiday,Morning,Dhokla,77,57
8/4/2023,D,5369,8,882,Sunny,Rainy,Spring,Evening,Pesarattu,110,90
8/4/2023,B,5370,17,566,Sunny,Rainy,Spring,Morning,Rasgulla,109,89
8/4/2023,C,5371,9,262,Sunny,Rainy,Spring,Morning,Pakora (Bhaji),29,8
8/4/2023,D,5372,14,1187,Sunny,Rainy,Spring,Afternoon,Pizza (Veg/Non-Veg),85,41
8/4/2023,A,5373,11,293,Sunny,Rainy,Spring,Evening,Bhel Puri,113,93
8/4/2023,B,5374,12,1652,Sunny,Rainy,Spring,Morning,Pav Bhaji,138,80
8/4/2023,C,5375,16,1570,Sunny,Rainy,Spring,Morning,"Dosa (Plain, Masala)",98,82
8/5/2023,D,5376,18,849,Windy,Rainy,Spring,Evening,Caesar Salad,90,70
8/5/2023,B,5377,1,26,Windy,Rainy,Spring,Evening,Sandwiches (various fillings),26,10
8/5/2023,B,5378,17,495,Windy,Rainy,Spring,Afternoon,Pakora (Bhaji),29,8
8/5/2023,B,5379,17,2375,Windy,Rainy,Spring,Evening,Sev Puri,140,63
8/5/2023,C,5380,8,412,Windy,Rainy,Spring,Morning,Aloo Chaat,52,10
8/5/2023,D,5381,16,297,Windy,Rainy,Spring,Morning,Falafel Plate,55,35
8/6/2023,D,5382,10,465,Windy,Rainy,Winter,Morning,"Soda (Cola, Lemon)",46,43
8/6/2023,E,5383,10,125,Windy,Rainy,Winter,Afternoon,Pani Puri/Golgappa,53,33
8/6/2023,A,5384,12,150,Windy,Rainy,Winter,Morning,Pani Puri/Golgappa,53,33
8/6/2023,E,5385,5,409,Windy,Rainy,Winter,Morning,Mixed Bean Salad,82,9
8/7/2023,B,5386,3,292,Sunny,Rainy,Spring,Afternoon,Misal Pav,97,81
8/7/2023,B,5387,15,946,Sunny,Rainy,Spring,Afternoon,Burrito Bowl,116,96
8/7/2023,D,5388,8,483,Sunny,Rainy,Spring,Morning,Bhel Puri,104,84
8/7/2023,E,5389,20,2212,Sunny,Rainy,Spring,Afternoon,Lassi (Sweet/Salty),111,77
8/7/2023,A,5390,0,0,Sunny,Rainy,Spring,Afternoon,Aloo Chaat,52,10
8/7/2023,D,5391,9,1325,Sunny,Rainy,Spring,Evening,Fruit Juice (various types),147,76
8/7/2023,D,5392,14,1512,Sunny,Rainy,Spring,Afternoon,Dal Makhani,108,58
8/7/2023,C,5393,5,206,Sunny,Rainy,Spring,Evening,Pani Puri,65,45
8/7/2023,D,5394,15,1472,Sunny,Rainy,Spring,Afternoon,"Dosa (Plain, Masala)",98,82
8/7/2023,E,5395,14,1533,Sunny,Rainy,Spring,Afternoon,Kheer,109,24
8/7/2023,E,5396,0,0,Sunny,Rainy,Spring,Morning,Chai (Tea),111,91
8/7/2023,E,5397,17,932,Sunny,Rainy,Spring,Afternoon,Ice Cream (various flavors),55,35
8/7/2023,B,5398,8,213,Sunny,Rainy,Spring,Evening,Bhel Puri,113,93
8/8/2023,E,5399,1,108,Cloudy,Rainy,Fall,Morning,Dal Makhani,108,58
8/8/2023,B,5400,20,250,Cloudy,Rainy,Fall,Afternoon,Pani Puri/Golgappa,53,33
8/8/2023,E,5401,1,17,Cloudy,Rainy,Fall,Morning,Greek Yogurt with Fruits,52,32
8/8/2023,A,5402,1,98,Cloudy,Rainy,Fall,Afternoon,"Dosa (Plain, Masala)",98,82
8/8/2023,B,5403,3,416,Cloudy,Rainy,Fall,Evening,Brown Rice Bowl,139,14
8/8/2023,C,5404,8,977,Cloudy,Rainy,Fall,Afternoon,Avocado Toast,122,65
8/8/2023,E,5405,8,711,Cloudy,Rainy,Fall,Afternoon,Lemonade,89,7
8/8/2023,B,5406,19,782,Cloudy,Rainy,Fall,Afternoon,Pani Puri,65,45
8/8/2023,D,5407,5,172,Cloudy,Rainy,Fall,Evening,Fruit Custard,76,56
8/9/2023,A,5408,5,552,Snowy,Rainy,Fall,Afternoon,Rajma Chawal,110,31
8/9/2023,B,5409,16,1010,Snowy,Rainy,Fall,Afternoon,Burrito Bowl,116,96
8/9/2023,A,5410,4,502,Snowy,Rainy,Fall,Morning,Grilled Vegetable Sandwich,125,72
8/9/2023,E,5411,16,2203,Snowy,Rainy,Fall,Evening,Pav Bhaji,138,80
8/9/2023,A,5412,12,1506,Snowy,Rainy,Fall,Afternoon,Grilled Vegetable Sandwich,125,72
8/9/2023,B,5413,15,649,Snowy,Rainy,Fall,Morning,Spaghetti Aglio e Olio,107,87
8/10/2023,A,5414,9,1152,Cloudy,Rainy,Spring,Afternoon,Whole Wheat Wraps,128,85
8/10/2023,A,5415,15,1845,Cloudy,Rainy,Spring,Morning,Sushi Rolls (Veg),123,32
8/10/2023,C,5416,20,929,Cloudy,Rainy,Spring,Evening,"Soda (Cola, Lemon)",46,43
8/10/2023,D,5417,4,152,Cloudy,Rainy,Spring,Afternoon,Fried Rice (Veg/Non-Veg),38,21
8/10/2023,D,5418,9,113,Cloudy,Rainy,Spring,Afternoon,Pani Puri/Golgappa,53,33
8/10/2023,E,5419,18,2493,Cloudy,Rainy,Spring,Evening,Brown Rice Bowl,139,14
8/10/2023,D,5420,10,526,Cloudy,Rainy,Spring,Morning,Thai Green Curry,53,44
8/10/2023,C,5421,20,1247,Cloudy,Rainy,Spring,Morning,Milkshake (various flavors),103,83
8/10/2023,B,5422,15,1659,Cloudy,Rainy,Spring,Morning,Lassi (Sweet/Salty),111,77
8/11/2023,D,5423,8,702,Sunny,Rainy,Break,Morning,Chai (Tea),111,91
8/11/2023,E,5424,11,288,Sunny,Rainy,Break,Afternoon,Pad Thai,71,51
8/11/2023,A,5425,17,632,Sunny,Rainy,Break,Evening,Greek Salad,37,13
8/11/2023,B,5426,14,1347,Sunny,Rainy,Break,Afternoon,Jalebi,96,15
8/11/2023,D,5427,14,521,Sunny,Rainy,Break,Afternoon,Greek Salad,37,13
8/11/2023,A,5428,7,964,Sunny,Rainy,Break,Evening,Pav Bhaji,138,80
8/11/2023,A,5429,9,474,Sunny,Rainy,Break,Evening,Thai Green Curry,53,44
8/11/2023,B,5430,0,0,Sunny,Rainy,Break,Morning,Kheer,109,24
8/12/2023,B,5431,13,970,Snowy,Rainy,Exam,Afternoon,Quinoa Salad,75,42
8/12/2023,A,5432,1,129,Snowy,Rainy,Exam,Afternoon,Pudding,129,90
8/12/2023,D,5433,5,259,Snowy,Rainy,Exam,Afternoon,Sooji Halwa,52,20
8/12/2023,E,5434,4,353,Snowy,Rainy,Exam,Evening,French Fries,88,71
8/12/2023,E,5435,7,423,Snowy,Rainy,Exam,Afternoon,Brownies,98,78
8/12/2023,D,5436,8,702,Snowy,Rainy,Exam,Morning,Chai (Tea),111,91
8/12/2023,E,5437,7,303,Snowy,Rainy,Exam,Evening,Spaghetti Aglio e Olio,107,87
8/13/2023,A,5438,6,589,Sunny,Rainy,Break,Morning,"Dosa (Plain, Masala)",98,82
8/13/2023,A,5439,1,52,Sunny,Rainy,Break,Evening,Sooji Halwa,52,20
8/13/2023,B,5440,19,1864,Sunny,Rainy,Break,Evening,"Dosa (Plain, Masala)",98,82
8/13/2023,E,5441,8,329,Sunny,Rainy,Break,Afternoon,Pani Puri,65,45
8/14/2023,B,5442,5,493,Snowy,Rainy,Exam,Afternoon,Chole Bhature,99,16
8/14/2023,D,5443,1,88,Snowy,Rainy,Exam,Morning,Steamed Dumplings,88,59
8/14/2023,C,5444,14,1382,Snowy,Rainy,Exam,Afternoon,Chole Bhature,99,16
8/14/2023,C,5445,18,1590,Snowy,Rainy,Exam,Evening,Vada Pav,88,11
8/14/2023,C,5446,15,443,Snowy,Rainy,Exam,Afternoon,Coffee,54,34
8/15/2023,E,5447,17,1552,Snowy,Rainy,Fall,Morning,Biryani (Veg/Non-Veg),91,72
8/15/2023,D,5448,10,717,Snowy,Rainy,Fall,Morning,Aloo Gobi,72,33
8/15/2023,D,5449,19,1864,Snowy,Rainy,Fall,Afternoon,"Dosa (Plain, Masala)",98,82
8/15/2023,B,5450,0,0,Snowy,Rainy,Fall,Evening,Dal Makhani,108,58
8/15/2023,D,5451,20,1765,Snowy,Rainy,Fall,Morning,French Fries,88,71
8/15/2023,E,5452,9,309,Snowy,Rainy,Fall,Evening,Fruit Custard,76,56
8/15/2023,E,5453,13,183,Snowy,Rainy,Fall,Evening,Pav Bhaji,65,45
8/16/2023,C,5454,13,899,Cloudy,Rainy,Summer,Afternoon,Buttermilk (Chaas),104,84
8/16/2023,E,5455,4,360,Cloudy,Rainy,Summer,Afternoon,Hakka Noodles,90,56
8/16/2023,A,5456,12,764,Cloudy,Rainy,Summer,Evening,Aloo Tikki,108,88
8/16/2023,C,5457,19,1689,Cloudy,Rainy,Summer,Evening,Lemonade,89,7
8/16/2023,B,5458,10,291,Cloudy,Rainy,Summer,Evening,Pakora (Bhaji),29,8
8/16/2023,B,5459,14,373,Cloudy,Rainy,Summer,Afternoon,Bhel Puri,113,93
8/16/2023,C,5460,4,389,Cloudy,Rainy,Summer,Evening,Misal Pav,97,81
8/17/2023,B,5461,19,2511,Rainy,Rainy,Exam,Morning,Idli,132,72
8/17/2023,D,5462,6,630,Rainy,Rainy,Exam,Afternoon,Burger (Veg/Non-Veg),105,60
8/17/2023,A,5463,0,0,Rainy,Rainy,Exam,Evening,Fried Rice (Veg/Non-Veg),38,21
8/18/2023,C,5464,5,131,Windy,Rainy,Holiday,Afternoon,Pad Thai,71,51
8/18/2023,B,5465,5,547,Windy,Rainy,Holiday,Evening,Kheer,109,24
8/18/2023,D,5466,18,581,Windy,Rainy,Holiday,Evening,Ragda Pattice,92,72
8/18/2023,C,5467,4,276,Windy,Rainy,Holiday,Morning,Buttermilk (Chaas),104,84
8/18/2023,A,5468,16,1763,Windy,Rainy,Holiday,Evening,Pesarattu,110,90
8/18/2023,C,5469,13,535,Windy,Rainy,Holiday,Morning,Pani Puri,65,45
8/18/2023,D,5470,3,215,Windy,Rainy,Holiday,Afternoon,Aloo Gobi,72,33
8/19/2023,B,5471,4,189,Rainy,Rainy,Summer,Evening,Caesar Salad,90,70
8/19/2023,C,5472,6,539,Rainy,Rainy,Summer,Morning,Hakka Noodles,90,56
8/19/2023,A,5473,18,1618,Rainy,Rainy,Summer,Evening,Hakka Noodles,90,56
8/19/2023,E,5474,12,316,Rainy,Rainy,Summer,Morning,Sandwiches (various fillings),26,10
8/19/2023,E,5475,16,1587,Rainy,Rainy,Summer,Evening,Noodles (Chowmein),99,85
8/19/2023,D,5476,20,349,Rainy,Rainy,Summer,Evening,Greek Yogurt with Fruits,52,32
8/19/2023,D,5477,18,741,Rainy,Rainy,Summer,Evening,Pani Puri,65,45
8/19/2023,B,5478,0,0,Rainy,Rainy,Summer,Afternoon,Rajma Chawal,110,31
8/19/2023,D,5479,20,2945,Rainy,Rainy,Summer,Evening,Fruit Juice (various types),147,76
8/19/2023,A,5480,8,210,Rainy,Rainy,Summer,Evening,Pad Thai,71,51
8/20/2023,A,5481,1,64,Rainy,Rainy,Fall,Morning,Aloo Tikki,108,88
8/20/2023,E,5482,16,182,Rainy,Rainy,Fall,Afternoon,Dhokla,113,93
8/20/2023,C,5483,7,303,Rainy,Rainy,Fall,Evening,Spaghetti Aglio e Olio,107,87
8/20/2023,A,5484,7,207,Rainy,Rainy,Fall,Afternoon,Coffee,54,34
8/20/2023,E,5485,6,283,Rainy,Rainy,Fall,Evening,Caesar Salad,90,70
8/20/2023,C,5486,6,535,Rainy,Rainy,Fall,Morning,Samosa,89,40
8/20/2023,E,5487,6,630,Rainy,Rainy,Fall,Morning,Burger (Veg/Non-Veg),105,60
8/20/2023,E,5488,19,1449,Rainy,Rainy,Fall,Afternoon,Quesadillas,76,58
8/20/2023,E,5489,1,13,Rainy,Rainy,Fall,Evening,Pani Puri/Golgappa,53,33
8/20/2023,D,5490,18,778,Rainy,Rainy,Fall,Morning,Spaghetti Aglio e Olio,107,87
8/20/2023,A,5491,14,1544,Rainy,Rainy,Fall,Evening,Rajma Chawal,110,31
8/20/2023,E,5492,11,1497,Rainy,Rainy,Fall,Evening,Coconut Water,136,64
8/21/2023,E,5493,10,763,Rainy,Rainy,Holiday,Afternoon,Quesadillas,76,58
8/21/2023,B,5494,17,1073,Rainy,Rainy,Holiday,Evening,Burrito Bowl,116,96
8/21/2023,E,5495,4,149,Rainy,Rainy,Holiday,Afternoon,Greek Salad,37,13
8/21/2023,B,5496,9,300,Rainy,Rainy,Holiday,Morning,Spring Rolls,71,51
8/22/2023,C,5497,0,0,Cloudy,Rainy,Exam,Morning,Rasgulla,109,89
8/22/2023,A,5498,2,279,Cloudy,Rainy,Exam,Evening,Sev Puri,140,63
8/22/2023,E,5499,10,272,Cloudy,Rainy,Exam,Afternoon,Dhokla,77,57
8/22/2023,E,5500,20,1963,Cloudy,Rainy,Exam,Afternoon,"Dosa (Plain, Masala)",98,82
8/22/2023,B,5501,14,1549,Cloudy,Rainy,Exam,Evening,Lassi (Sweet/Salty),111,77
8/22/2023,B,5502,13,1438,Cloudy,Rainy,Exam,Afternoon,Lassi (Sweet/Salty),111,77
8/22/2023,B,5503,17,1881,Cloudy,Rainy,Exam,Evening,Lassi (Sweet/Salty),111,77
8/22/2023,D,5504,12,631,Cloudy,Rainy,Exam,Afternoon,Thai Green Curry,53,44
8/22/2023,D,5505,5,186,Cloudy,Rainy,Exam,Morning,Greek Salad,37,13
8/22/2023,A,5506,9,929,Cloudy,Rainy,Exam,Morning,Chikki,103,19
8/22/2023,C,5507,9,323,Cloudy,Rainy,Exam,Afternoon,Paneer Tikka,110,90
8/22/2023,B,5508,14,408,Cloudy,Rainy,Exam,Evening,Pakora (Bhaji),29,8
8/22/2023,D,5509,7,694,Cloudy,Rainy,Exam,Evening,Noodles (Chowmein),99,85
8/22/2023,D,5510,14,1533,Cloudy,Rainy,Exam,Morning,Kheer,109,24
8/22/2023,B,5511,19,1147,Cloudy,Rainy,Exam,Afternoon,Bhel Puri,104,84
8/22/2023,E,5512,5,70,Cloudy,Rainy,Exam,Evening,Pav Bhaji,65,45
8/23/2023,C,5513,10,174,Cloudy,Rainy,Break,Morning,Greek Yogurt with Fruits,52,32
8/23/2023,B,5514,9,335,Cloudy,Rainy,Break,Afternoon,Greek Salad,37,13
8/24/2023,E,5515,9,985,Snowy,Rainy,Exam,Morning,Kheer,109,24
8/24/2023,C,5516,8,274,Snowy,Rainy,Exam,Morning,Fruit Custard,76,56
8/24/2023,C,5517,14,661,Snowy,Rainy,Exam,Morning,Caesar Salad,90,70
8/24/2023,B,5518,7,204,Snowy,Rainy,Exam,Evening,Pakora (Bhaji),29,8
8/24/2023,A,5519,2,28,Snowy,Rainy,Exam,Evening,Pav Bhaji,65,45
8/24/2023,E,5520,10,432,Snowy,Rainy,Exam,Morning,Spaghetti Aglio e Olio,107,87
8/24/2023,E,5521,2,94,Snowy,Rainy,Exam,Evening,Caesar Salad,90,70
8/24/2023,A,5522,8,707,Snowy,Rainy,Exam,Morning,Steamed Dumplings,88,59
8/25/2023,C,5523,12,1314,Snowy,Rainy,Winter,Morning,Kheer,109,24
8/25/2023,B,5524,0,0,Snowy,Rainy,Winter,Evening,Coffee,54,34
8/25/2023,C,5525,3,112,Snowy,Rainy,Winter,Evening,Greek Salad,37,13
8/25/2023,C,5526,3,52,Snowy,Rainy,Winter,Evening,Greek Yogurt with Fruits,52,32
8/25/2023,E,5527,13,1438,Snowy,Rainy,Winter,Evening,Lassi (Sweet/Salty),111,77
8/25/2023,B,5528,16,1752,Snowy,Rainy,Winter,Morning,Kheer,109,24
8/25/2023,C,5529,16,1587,Snowy,Rainy,Winter,Evening,Noodles (Chowmein),99,85
8/25/2023,A,5530,10,1032,Snowy,Rainy,Winter,Afternoon,Chikki,103,19
8/25/2023,D,5531,16,1220,Snowy,Rainy,Winter,Afternoon,Quesadillas,76,58
8/26/2023,A,5532,15,1832,Rainy,Rainy,Holiday,Afternoon,Avocado Toast,122,65
8/26/2023,D,5533,15,946,Rainy,Rainy,Holiday,Morning,Burrito Bowl,116,96
8/26/2023,E,5534,10,287,Rainy,Rainy,Holiday,Afternoon,Onion Rings,29,14
8/26/2023,A,5535,1,30,Rainy,Rainy,Holiday,Morning,Coffee,54,34
8/26/2023,C,5536,18,474,Rainy,Rainy,Holiday,Evening,Sandwiches (various fillings),26,10
8/26/2023,C,5537,6,657,Rainy,Rainy,Holiday,Morning,Kheer,109,24
8/26/2023,E,5538,17,1636,Rainy,Rainy,Holiday,Evening,Jalebi,96,15
8/26/2023,E,5539,0,0,Rainy,Rainy,Holiday,Evening,Oats Pancakes,83,74
8/26/2023,A,5540,7,766,Rainy,Rainy,Holiday,Evening,Kheer,109,24
8/27/2023,C,5541,7,204,Snowy,Rainy,Fall,Afternoon,Pakora (Bhaji),29,8
8/27/2023,C,5542,16,549,Snowy,Rainy,Fall,Afternoon,Fruit Custard,76,56
8/27/2023,A,5543,20,250,Snowy,Rainy,Fall,Afternoon,Pani Puri/Golgappa,53,33
8/27/2023,B,5544,18,1951,Snowy,Rainy,Fall,Afternoon,Quesadillas,108,49
8/27/2023,B,5545,8,719,Snowy,Rainy,Fall,Evening,Hakka Noodles,90,56
8/27/2023,B,5546,9,568,Snowy,Rainy,Fall,Afternoon,Burrito Bowl,116,96
8/28/2023,C,5547,13,828,Sunny,Rainy,Winter,Evening,Aloo Tikki,108,88
8/28/2023,C,5548,14,466,Sunny,Rainy,Winter,Morning,Rasgulla,109,89
8/28/2023,C,5549,6,418,Sunny,Rainy,Winter,Morning,Pasta (various sauces),105,85
8/29/2023,E,5550,14,1445,Sunny,Rainy,Break,Evening,Chikki,103,19
8/29/2023,B,5551,19,2289,Sunny,Rainy,Break,Evening,Vegetable Stir Fry,120,95
8/29/2023,A,5552,7,226,Sunny,Rainy,Break,Morning,Ragda Pattice,92,72
8/29/2023,A,5553,0,0,Sunny,Rainy,Break,Afternoon,Paneer Tikka,110,90
8/29/2023,B,5554,7,252,Sunny,Rainy,Break,Evening,Paneer Tikka,110,90
8/29/2023,A,5555,5,190,Sunny,Rainy,Break,Evening,Fried Rice (Veg/Non-Veg),38,21
8/29/2023,A,5556,7,594,Sunny,Rainy,Break,Morning,Pizza (Veg/Non-Veg),85,41
8/29/2023,B,5557,16,247,Sunny,Rainy,Break,Evening,Maggi Noodles,49,29
8/29/2023,C,5558,14,1187,Sunny,Rainy,Break,Afternoon,Pizza (Veg/Non-Veg),85,41
8/29/2023,C,5559,15,946,Sunny,Rainy,Break,Afternoon,Burrito Bowl,116,96
8/29/2023,D,5560,0,0,Sunny,Rainy,Break,Morning,Falafel Plate,55,35
8/29/2023,E,5561,16,1579,Sunny,Rainy,Break,Evening,Chole Bhature,99,16
8/30/2023,D,5562,18,1493,Windy,Rainy,Winter,Afternoon,Oats Pancakes,83,74
8/30/2023,D,5563,16,1116,Windy,Rainy,Winter,Morning,Pasta (various sauces),105,85
8/30/2023,A,5564,7,925,Windy,Rainy,Winter,Morning,Idli,132,72
8/30/2023,E,5565,19,1734,Windy,Rainy,Winter,Afternoon,Biryani (Veg/Non-Veg),91,72
8/30/2023,C,5566,19,1362,Windy,Rainy,Winter,Evening,Aloo Gobi,72,33
8/30/2023,E,5567,12,566,Windy,Rainy,Winter,Afternoon,Caesar Salad,90,70
8/31/2023,E,5568,10,972,Windy,Rainy,Fall,Afternoon,Misal Pav,97,81
8/31/2023,C,5569,15,1037,Windy,Rainy,Fall,Morning,Buttermilk (Chaas),104,84
9/1/2023,A,5570,7,629,Cloudy,Rainy,Exam,Evening,Hakka Noodles,90,56
9/1/2023,E,5571,3,103,Cloudy,Rainy,Exam,Morning,Fruit Custard,76,56
